page_id,title,revision_id,page_length
66013624,António Valverde Martins,1101185103,629
2662096,Bogdan Belsky,1235198980,6246
22225767,"Francisco Xavier da Silva Pereira, 1st Count of Antas",1230600835,3752
25396157,Hamad bin Jabor Al Thani,1242784405,3471
45110275,Ivan Besedin,1248500850,2356
36148292,Joaquim Heliodoro da Cunha Rivara,1233297849,12313
76544713,Joaquim Vairinhos,1218102681,4359
29873365,"José Maria de Sousa Macedo Almeida e Vasconcelos, 1st Baron of Santa Comba Dão",1216419153,6275
75623230,João Ferreira Sardo,1249309628,11500
76401928,Manuel Sérgio,1241968420,2580
57190209,Marat Baglai,1232341984,9657
58756431,Marta Temido,1243011196,10639
30833995,Mikhail Barsukov,1243512827,13075
23644284,Mikhail Batin,1235956570,6824
38002049,Mouzinho da Silveira,1205328972,14641
2940248,Nikolay Bogachyov,1248095984,3418
71476284,Odes Baysultanov,1227877985,4487
52580664,Oleg Belozyorov,1250005895,17175
28404988,Pavel Astakhov,1221607645,29049
8821766,Pavel Borodin,1241552144,7369
72199572,Pyotr Aksyonov,1179750634,3071
75987131,Rui Cristina,1225503141,4019
3841294,Salau Aliyev,1211048885,945
49586498,Sergey Abisov,1236963594,7481
77265926,Sérgio Humberto,1241673637,3366
67573740,Valeev Fales Ahatovich,1195648751,1364
76599671,Vasco Becker-Weinberg,1229931064,2297
10957957,Viktor Anpilov,1248959632,4073
76595669,Walter Rosa,1250504429,6907
68977685,Yury Afanasyev,1174552950,8095
76172635,Abdul-Kerim Edilov,1218644829,8099
9320595,Alexander Grigoryev,1192660288,2836
9320361,Alexander Gromov (politician),1147316913,2474
2005710,Anatoly Bykov,1247843536,6031
20661764,Andrei Klepach,1248592965,3332
35006336,Andrey Derevyankin,1225586422,7789
1383258,Andrey Korotkov,1203823318,8721
70023724,Boris Furmanov,1096031779,2448
41697840,Daniil Konstantinov,1246620191,16031
36244628,Dmitry Filippov (politician),1250124092,6054
64623302,Dmitry Grigorenko,1236253841,6195
56441512,Gennady Kazmin,1247505540,5309
2265916,Gennady Konyakhin,1113703725,1925
16884614,German Kuznetsov,1243509658,3289
12770148,Geydar Dzhemal,1230275006,18415
24884175,Grigory Isayev,1221634000,6221
23934897,Joaquim Crima,1242967408,1967
57101381,Konstantin Dyulgerov,1248487195,8661
66508641,Konstantin Kosiakin,1245618968,1101
28022708,Konstantin Kostin (politician),1224486565,22014
77078568,Konstantin Oberuchev,1243416037,4432
12135978,Leonid Ivashov,1209855248,9098
56658521,Maxim Ksenzov,1234663795,9489
9327654,Mikhail Kovalchuk,1175060112,2891
58558398,Mikhail Sergeevich Kuznetsov,1230685711,6475
66550720,Nikita Isaev,1203186601,4386
66643166,Pshemakho Kotsev,1250357451,7882
35290565,Roman Dmitriyev,1224580022,3885
26546,Ruslan Khasbulatov,1246697244,12352
29189523,Sergei Kukharenko,981865833,4529
76837791,Sergey Chebotaryov,1248658201,7657
9358525,Sergey Chemezov,1249801811,42329
9329127,Sergey Ignatyev (economist),1248950865,8849
63199218,Sergey Kravtsov (politician),1225897389,10955
9327159,Valentin Korabelnikov,1243587448,5559
64878642,Vladimir Chernukhin,1227952245,19431
56328414,Vladimir Efimov,1249574679,18509
966056,Vladimir Gusinsky,1250225867,69657
50797037,Vladislav Grib,1067568226,1399
71198490,Vyacheslav Khizhnyakov,1197254982,7903
23192793,Adilgerei Magomedtagirov,1250125510,5289
37115035,Ahmed Malsagov (politician),1209631339,6656
66661778,Aleksandr Matovnikov,1250198315,32946
22547676,Aleksandr Shlyakhturov,1225906656,2791
4873964,Alexander Sergeyevich Makarov,1171644418,16840
70518717,Alexander Shkurko,1203800155,2992
4941810,Alexey Limanzo,1232122152,1472
6689659,Alexey Pleshakov,1158232091,1828
579530,Anatoly Popov,1220415963,2705
68339214,Andrey Podavalov,1197255313,4076
74384439,Dmitri Osipov (manager),1248473597,4675
43123944,Evgeny Markin,1247738446,5759
64202305,Evgeny Shkolov,1236475217,10134
31258263,Gennady Lebedev,1158618021,3653
5891581,Igor Levitin,1243504922,28578
838233,Kongar-ool Ondar,1250832178,7149
40455670,Konstantin Malofeev,1245412090,26092
71916022,Konstantin Polezhayev,1243514436,4655
1460748,Magomed Omarov (politician),1250567591,4775
76983718,Mahammadtaghi Aliyev,1246567550,16386
32898392,Mikhail Oseevsky,1150110632,5269
38684973,Mikhail Pakhomov,1080823535,1483
71476775,Muslim Khuchiev,1248224290,5787
75639786,Oleg Shishkin (politician),1229916955,3894
9369520,Sergei Smirnov (intelligence officer),1243511085,5969
75397663,Sergey Ochurdyapov,1230123216,22917
9372044,Valery Nazarov,1152212711,11913
77118402,Valery Saykin,1232295149,3577
3909189,Viktor Rashnikov,1225909403,11771
8824469,Viktoriya Mitina,1152210619,4163
17850977,Vladimir Kvachkov,1232950617,35508
76542471,Vladimir Medvedev (politician),1225813303,8409
13684710,Vladimir Samozhenkov,1194226810,1247
75160347,Yevgeny Maslov (politician),1187050981,3863
3082159,Yevgeny Miller,1248317099,10000
68108578,Yevgeny Murov,1226607089,6567
4202528,Yevgeny Shaposhnikov,1245834317,9371
8822503,Yuriy Molchanov,1214463635,6302
77081954,Yury Semyonov,1228650556,2955
72342597,Aleksandr Surat,1207744067,3914
64267464,Aleksandr Verkhovsky,1232801958,8000
18460683,Alexander Tarasov,1242552236,38071
67072018,Alexandre Lyambabaje,1170468510,4261
32942902,Bernard Ntaganda,1230534850,2339
72250947,Dancilla Nyirarugero,1168220939,2901
33719566,Dimitry Vasiliev,1171387268,4023
66995806,Emmanuel Havugimana,1228471757,7778
5729384,Eustace John,1214783253,2175
75896099,Fatuma Ndangiza,1215115865,45591
63609481,François Ngarukiyintwali,1225574614,834
76386826,Fulgence Nsengiyumva,1219242575,2671
76325636,Henry Giraudy,1242478868,3425
76318633,Hilford Deterville,1239360930,2904
52518489,Jacques Bihozagara,1140307476,5096
56006174,Jean-Marie Vianney Gatabazi,1226804014,3609
57979324,Jean de Dieu Rurangirwa,1183647425,2260
72222679,Konstantin Surikov,1213491122,3801
35697467,Lola Voronina,1163661885,4165
63845710,Manasseh Nshuti,1235371819,5045
69520249,Nikolai Yegorov (politician),1180943494,2823
8934042,Oleg Vyugin,1206190790,3326
28348746,Patrick Karegeya,1245586717,11008
1607934,Protais Zigiranyirazo,1144520217,6938
60325292,Ricky Skerritt,1250318110,4825
59583265,Robelto Hector,1176972122,2654
14279152,Sergei Storchak,1152406729,4529
380445,Sergei Tiulpanov,1219968086,3865
30019320,Sergey Tsoy,1216160746,2587
5804400,Sergey Verlin,1156541234,3548
69804270,Shirley Skerrit-Andrew,1176970119,3823
66646983,Stanislav Voskresensky,1250005669,15935
3664183,Tharcisse Renzaho,1103863452,3918
52821452,Thomas Nahimana,1235038071,5367
14320418,Vadim Zagladin,1238081098,5575
76325026,Valerie Nyirahabineza,1230744729,18884
3979129,Valery Zorkin,1246990507,12186
9355004,Vasily Yakemenko,1248915061,9461
73422653,Yevgeny Solntsev,1241052040,7816
9329527,Yury Zaostrovtsev,1246393275,2761
30863243,Alphonso Theodore Roberts,1198974259,7452
66069288,Antonio Gutiérrez y Ulloa,1232042818,8746
32818599,Aníbal Portillo,1114960545,1043
74350838,Benarva Browne,1176248040,3621
36851954,Carmen Elena Figueroa,1182289482,2390
72640040,Claudia Ortiz (El Salvador),1231969782,7399
69148398,César Yanes Urías,1231944759,2871
69116941,Eeileen Romero,1231944785,5890
49770698,Ernesto Antonio Claramount Roseville,1232852938,4725
39523716,Fabio Castillo Figueroa,1209426449,1180
52777027,Gertrude Protain,1231988546,10301
1468195,Guillermo Ungo,1209426341,2432
71501026,Gustavo López Davidson,1231944840,8918
52088217,Hugo Lindo,1236826343,5757
65296621,Héctor Dada Hirezi,1242670109,2371
72566869,Javier Simán,1242201651,4463
65296665,José Antonio Morales Ehrlich,1231944861,4060
25141523,José Arturo Vásquez Machado,1247468718,3301
32956512,José Francisco Valiente,1170230028,1389
9876721,José Gregorio Salazar,1229765870,5376
65296581,José Ramón Ávalos Navarrete,1207430683,2794
10036152,Juan Vicente Villacorta,1232029588,3708
68241003,Kenneth John,1177305044,7261
24617659,Lauaki Namulauulu Mamoe,1229475887,8989
3003865,Le Mamea Matatumua Ata,1244204310,6727
74315864,Manuel Flores (Salvadoran politician),1239189530,28137
65002927,Mario Antonio Andino,1171961571,1504
40806608,Miguel Álvarez Castro,1225471880,3025
76805027,Reinaldo Carballo,1245814863,19793
65002928,Román Mayorga Quirós,1171434505,1492
11797165,Rubén Alonso Rosales,1249085177,6882
3004430,Sua Rimoni Ah Chong,1244197213,8516
3004209,Tamaseu Leni Warren,1244203194,883
20500406,Toleʻafoa Solomona Toʻailoa,1244203105,2719
3262234,Tui Manuʻa Elisala,1161001032,7425
33542627,Va'aelua Eti Alesana,1244197543,3596
64312653,Walter Béneke,1233484385,12683
7458229,William Coe (governor),1244368584,2216
66949281,Xavier Zablah Bukele,1241139820,9230
31875078,Abbas Gueye,1187261448,1636
66608029,Abdoul Aziz Mbaye,1167669897,5250
65359201,Abdullah bin Faisal Al Saud (1831–1889),1245670134,21577
74148421,Abdullatif bin Abdulaziz Al-Sheikh,1247311135,1598
68604922,Alioune Badara Cissé,1199936144,4773
29612531,Alioune Badara M'Bengue,1246298766,1363
31865254,Alioune Diop,1233027724,6156
34338460,Alioune Sarr,1131649220,11285
3085717,Amadou-Mahtar M'Bow,1250208947,7620
72068811,Amadou Mame Diop,1247447514,3719
29611096,Armand-Pierre Angrand,1061043624,1388
29612660,Assane Seck,1243288959,2475
21820444,Branislav Andjelić,1216083276,12047
67418603,Cheikh Abdoul Khadre Cissokho,1226291269,1294
64672063,Cheikh Sadibou Fall,1128458376,4791
77238607,Dahham ibn Dawwas,1249476465,10360
59709296,Dragan Andrić (politician),1215341163,10449
1558401,Faisal bin Turki Al Saud (1785–1865),1245654920,19557
40320343,Fatimata Seye Sylla,1199198709,3801
31865611,Ibrahima Diallo (politician),1177650317,636
40610529,Karamba Diaby,1248936838,12466
66674945,Khalid bin Saud Al Saud (1811–1865),1247313877,12255
67230993,Khalilou Sall,1109928120,1353
2280596,Landing Badji,1221300359,2096
66549265,Ljiljana Beronja,1215345234,4630
9442157,Louis Jacques Senghor,1093235015,2148
31938695,Louis Le Gros,1183769164,663
29611161,Léopold Angrand,1176928408,827
172067,Léopold Sédar Senghor,1248475218,50735
33965134,Makhtar Diop,1243625708,9583
64489884,Mamadou Bamba Ndiaye,1180233069,2618
75328376,Marième Ndiaye,1233246343,3785
60392209,Maïmouna Kane,1112938840,2514
9735938,Modou Dia,1093235453,1634
64756749,Moustapha Sourang,1229875469,3528
63724876,Ndioro Ndiaye,1229876012,4129
18122325,Ngalandou Diouf,1244200749,6201
32784643,Penda Mbow,1152886496,3757
53007813,Youssou Diagne,1122757499,2763
63060399,Adam Bogosavljević,1231411435,4179
31838026,Antonije Isaković,1226317296,3477
65672672,Bogdan Medaković,1202961657,3468
48030394,Bogoljub Kujundžić,1227405941,5590
39201566,Branislav Crnčević,1216623573,6931
74881794,Danica Drašković,1250515868,19106
36255294,Dobrica Matković,1178306655,1820
3799511,Dobrica Ćosić,1244959827,23010
54863347,Dragan Jovanović (Yugoslav politician),1110036654,2338
30106199,Dragić Joksimović,1100853216,1589
49430121,Drago Kovačević,1106827460,3711
32604748,Dragoslav Ćirković,1067963386,3335
44441457,Dragutin Jovanović-Lune,1226933273,4600
45076130,Golub Janić,1179504119,5103
52946709,Jevrem Nenadović,1233236004,2777
52475798,Josif Kostić,1207040998,2463
61816195,Jovan Dejanović (politician),1243511775,2213
42584411,Jovan Ćirković,1123984236,2968
62014278,Milan Komnenić,1243511522,6490
7900781,Milan Kovačević,1214993232,2933
45246791,Milorad Drašković,1243519469,4554
53445454,Miroslava Milenović,1174745856,4042
52475187,Ognjen Kuzmanović,1165558351,2660
52479008,Panta Draškić,1241316628,4325
49321040,Panta Lunjevica,1249895893,7508
2633579,Petar Dobrović,1250714747,6098
59493385,Radmilo Bogdanović,1248776436,6105
13158022,Sava Bjelanović,1248639747,7198
7993934,Stevan Knićanin,1249043914,9316
65577424,Stevan Milosavljević,1072287796,4736
55851031,Stojimir Dobrosavljević,1241316637,1577
1381742,Svetozar Marković,1250714865,22708
15593754,Trivo Inđić,1122747074,4537
55015341,Vlada Ilić,1243519452,28762
52479028,Čedomir Marjanović,1250992009,3061
52485813,Đura Dokić,1219748435,8993
41388372,Željko Fajfrić,1226700669,5157
63677806,Aleksandar Sandić,1233289717,7643
13237575,Aleksandar Vasić (politician),1219518076,983
41451466,Arsenije Sečujac,1246835742,8852
58466506,Charles Bastienne,1076671631,3142
58461502,Didier Dogley,1236082048,3066
10140183,Dimitrije Tucović,1249503722,13003
61702481,Dragan Velikić,1241200402,4384
46515905,Dragiša Stojadinović,1178306734,7918
41194571,Dušan Salatić,1152346392,1415
45114104,Dušan Zelenbaba,1240611479,3956
69611426,Errol Fonseka,1235434444,2771
61620055,Gavro Vučković Krajišnik,1107975991,2971
46460142,Ilija Šumenković,1160296340,4627
64120174,Joel Morgan,1190556649,1672
65573458,Jovan Valenta,1147361812,3584
11747402,Jovica Stanišić,1243519332,25498
8405119,Medo Pucić,1209507523,11653
64998780,Milan Smiljanić (priest),1250998675,3173
64027116,Milija Zdravković,1231464971,2636
75568959,Milorad Unković,1243519686,2322
56300475,Milorad Vučelić,1226407894,5447
54797981,Miloš Radosavljević (politician),1216209091,2636
64245493,Miloš Savčić,1250921582,47320
67163778,Miloš Trifunović (politician),1243519233,16593
52477039,Miloš Trivunac,1249536547,4927
63747929,Mirko Tepavac,1243511560,2769
75737913,"Nikola Stojanović (politician, born 1880)",1208982210,22300
558593,Petar Živković,1244369087,8330
30932164,Radovan Ničić,1099986846,892
63055693,Ranko Tajsić,1170120242,3094
39434740,Savo Štrbac,1222101781,5475
62288425,Stojan Simić,1222137325,4874
64018276,Teodosije Maričević,1232443957,3145
58467004,Wallace Cosgrow,1208919956,3206
57627573,Zoran Radojičić,1243519591,4683
25497297,Đorđe Vojnović,1201926443,2385
46441295,Žika Rafajlović,1245830899,4127
45243177,Alie Badara Mansaray,1158873914,2790
33791669,Alpha Timbo,971644466,5086
71848558,Andrea Kalavská,1247404602,2638
2389553,Andrew Kuan,1173399298,7630
67073632,Arnold Jonathan Bishop-Gooding,1248518628,2790
15301820,Bai Kelfa Sankoh,1163409287,861
2196704,Christopher Okoro Cole,1242261320,6346
71848749,Dagmara Bollová,1247408245,2619
24914252,Danda Mohamed Kondeh,1229753869,1420
71928431,Dušan Jarjabek,1230180917,4020
5738765,Henry Josiah Lightfoot Boston,1242154971,3637
15211530,Henry M. Joko-Smart,1236239051,3771
67074538,Henry O. Macauley,1229932778,2144
69574348,Ivan Hopta,1172531464,1595
5800089,John Amadu Bangura,1242154948,12838
10555381,Jozef Miloslav Hurban,1240752033,7093
47291941,Ján Francisci-Rimavský,1243155672,5989
74827553,Karol Dembovský,1176694907,3438
42709469,Lim Han Hoe,1162078233,13350
7713209,Milan Haborák,1243262444,6675
51507108,Mohamed Kamarainba Mansaray,1105894039,8705
42824121,Mohamed Wurie Jalloh,1230927199,2090
5739443,Moinina Fofana,1150967706,2614
15396441,Momoh Gulama,949562875,2778
65398626,Nancy Steele,1138409597,2279
33173971,Ooi Boon Ewe,1246674872,8150
72168849,Rajabali Jumabhoy,1225577335,5482
41434807,Rudolf Filkus,1165978468,1094
66880546,Satya Naidu,1242656872,4336
77594524,Sheik-Umarr Mikailu Jah,1245194292,19406
3026617,Solomon Musa,1078399680,4031
8354787,Thomas Peters (revolutionary),1188215384,19886
72208091,Tibor Bastrnák,1241436480,2831
14930136,Tinga Seisay,1227392405,10961
606843,Valentine Strasser,1213633579,13524
71926452,Vladimír Faič,1230180876,3575
3025580,Yahya Kanu,1229494641,2409
52314069,Émile F. Luke,1240785376,2376
74827604,Ľubomír Dolgoš,1207710646,5110
57710979,8th National Assembly of Slovenia,1249160149,101124
72069045,Alojz Kovšca,1217863750,1910
16862104,Božidar Jakac,1249350013,13035
71735318,Gabriel Palacka,1230180954,3822
30555650,István Kühár,1185528946,2360
1266153,Ivan Cankar,1245475637,28416
26799463,Ivan Kramberger,1230833935,6335
55228833,Ivan Lesay,1224200607,11397
31028662,Ivan Lexa,1230180928,4960
31753494,Jaroslav Svěchota,1115512326,3992
65014967,Johann Nepomuk Hradeczky,1030361090,4309
57164363,Joseph Emanuel Barbo von Waxenstein,1230326241,3742
7336752,Jozef Pribilinec,1230117870,9528
52589446,Jozef Sivák,1221991531,853
65862407,Jože P. Damijan,1177335389,13643
63481720,Jožef Krajnc,1239252872,3768
1231888,Ján Kollár,1228887791,7422
3930155,Ján Krošlák,1214335127,15126
55716729,Ján Lunter,1105947402,6005
74820034,Ján Richter,1230254036,7020
15484588,József Borovnyák,1237351064,2650
23116935,József Klekl (politician),1185528975,4161
33775632,József Klekl (writer),1230784400,3476
76923693,József Nagy (politician),1224768389,5501
70949847,Klemen Boštjančič,1218026356,5491
36487943,Lambert Ehrlich,1182674076,11682
76086294,Lucia Plaváková,1247445090,3045
72843731,Magda Košútová,1235907399,2535
71279349,Mark Boris Andrijanič,1198352017,6152
66106797,Radovan Sloboda (politician),1235513126,3738
70966503,Sanja Ajanović Hovnik,1184611485,4444
72318862,Tatiana Rosová,1235907524,2813
70947842,Tatjana Bobnar,1184611030,4864
71278925,Uroš Brežan,1232181073,4723
72120484,Viliam Novotný,1195822277,2366
74819586,Ľubomír Vážny,1237144131,5666
348170,Ľudovít Štúr,1245572786,25143
17085879,Štefan Osuský,1250297617,10932
63024626,Abdillahi Fadal Iman,1108538185,2204
21122412,Abdirahman Ahmed,1024854466,796
18946521,Abdulahi Ahmed Afrah,1062657842,1298
43265193,Abdullahi Mohamed Ali,1244290824,5108
65704663,Abshir Aden Ferro,1249386156,10395
18934215,Abukar Umar Adani,1195269235,2649
54292229,Aden Isaq Ahmed,1241124928,4367
37375210,Ahmed Abdisalam Adan,1243727922,10143
55692018,Ajilon Jasper Nasiu,1221556312,2111
51163398,Alenka Smerkolj,1172950113,4689
57302819,Andrej Marinc,1249146653,3239
55689374,Andrew Manepora,1191281042,1302
57317450,Anthony Veke,1249903984,1270
20452773,Anton Fran Wagner,1228384804,1214
7886030,Anton Novačan,1208186784,5129
71278853,Asta Vrečko,1239433404,5964
55689116,Bartholomew Parapolo,1222021153,2550
68238934,Daniel Suidani,1244108597,7362
70965165,Dominika Švarc Pipan,1231574449,4958
68847874,Doreen Kuper,1071176674,7978
57302839,Dušan Šinigoj,1242440118,2856
71279279,Emilija Stojmenova Duh,1246237465,6233
43772616,Eric Lawson (politician),1103173015,4844
66838333,Hassan Adan Wadadid,1242398633,4342
70943511,Igor Papič,1240222916,2481
55707347,John Dean Kuku,1146487474,1909
55707303,John Maneniaru,1224038513,3212
55689027,Joseph Waleanisia,1103157537,2641
65701025,Jože Podgoršek,1100530431,2290
75941782,Jožica Puhar,1217860670,2101
7302871,Julian Moti,1220965405,22208
19818078,József Szakovics,1237352671,3578
32486901,Ludvik Toplak,1215540371,3874
70895806,Matej Arčon,1232181251,3986
21303499,Matija Majar,1195006555,4341
36205190,Matija Škerbec,1180682572,8070
59998167,Mohamoud Diriye Abdi Joof,1171759998,1374
55689784,Nestor Ghiro,1223783811,2340
69192885,Patricija Šulin,1188651207,2393
17142460,Vilmos Tkálecz,1212265925,1975
53058050,Abdi Hassan Buni,1186251111,5893
46401130,Abdihamid Sheikh Abdisalam Isse,1211653922,1380
60030214,Abdikarim Dhaaye,1177315930,2014
41451995,Abdikarin Dahir,1240850209,1313
53071867,Abdirahman Haji Aden Ibbi,1223694493,1709
48279743,Abdulcadir Gabeire Farah,1127388256,5838
35030022,Abdulrahim Abby Farah,1233766067,10336
36974054,Abdurahman Abdullahi Baadiyow,1226329759,3722
34675873,Ahmed Farah Dualeh,1231104858,3122
60024236,Ahmed Gacmayare,1154853671,1598
41451994,Ahmed Moalim Fiqi,1232330437,8491
43266306,Ahmed Sheikh Jama,1241971490,1991
41519100,Ali Abdi Aware,1238577757,5201
18932530,Ali Dhere,1238211507,2764
76555526,Ali Yusuf Hosh,1235398629,2783
32198361,Awad Ahmed Ashareh,934134220,1202
76758859,Balal Mohamed Osman,1229646022,2082
41451777,Bashir Mohamed Jama,1236987408,4681
41628996,Farah Ali Jama,1217078017,4859
69688662,Garaad Abdulahi Garaad Soofe,1185995272,7599
74368723,Garad Adan Bin Kooshin,1225232336,7352
67495666,Hanifa Mohamed Ibrahim,1233626945,2958
76080175,Hassan Nur Elmi,1229588066,1393
18946666,Hussein Hagi Bood,1106104619,1196
60026744,Ibraahim Guure,1243240858,1420
44707030,Ibrahim Artan Ismail,1243243246,2918
57368104,Jama Mohamed Ghalib,1250294464,6118
13020216,Mohamed Ali Facaye,1183837827,931
56731018,Mohamed Ali Hassan,1158685492,2537
19475079,Mohamed Omar Dubad,1138175757,3382
43306610,Mohamed Sheikh Ismail,1009328790,5869
64487730,Mohamud Abdi Gaab,1250648846,1615
65966730,Osman Dubbe,1167452006,6450
75744899,Sadak Omar Hassan,1218256927,5289
8695732,Yusuf Ahmed Hagar Dabageed,1188398539,5419
46264334,Yusuf Mohamed Ismail,1217119391,5928
23024489,Zakaria Mohamed Haji-Abdi,1205851984,2722
77680435,Draft:Guled Bihi Abdi,1241700679,76
68815739,Abdihakim Luqman,1236505010,1026
68351588,Abdilahi Husein Iman Darawal,1171760173,2808
46516297,Abdilqadir Ali Omar,1249795421,2625
43265861,Abdinur Sheikh Mohamed,1048396818,2453
68055224,Abdirahim Ali Ismail,1189471410,2898
57783337,Abdirahman Dahir Osman,975462878,1137
8858597,Abdirahman Janaqow,1202660894,3057
52737191,Abdirizak Jurile,1220585287,5630
60757500,Abdulkadir Sheikh Sakhawudeen,1249819962,2627
67336871,Abdullahi Abdi Omar,1167729311,2854
57832238,Abdullahi Mohamed Nur,1249185426,1214
8392582,Aden Saran-Sor,919377968,3799
69638909,Ahmed Aw Dahir,1062918876,3082
65073559,Ali Sheegow,1175813709,912
36538209,Buurmadow,1249135870,6171
41669721,Daud Mohamed Omar,1238075905,8059
41649432,Deeq Sulaiman Yusuf,977166270,3010
54291783,Djama Rabile Ghod,1185856641,7445
76276484,Gobsan Muhumed,1243657457,1684
53057227,Haji Ibrahim Nur,1089443067,3191
50883476,Hassan Moalim,1223156433,1056
24069395,Hawo Tako,1244646660,3687
63749834,Khalif Mumin Tohow,1171423321,3362
61268140,Maslah Mohammed Siad Barre,1246397242,2408
45097812,Mohamed Abdi Dhinbil,1186067971,992
63035046,Mohamed Adan Saqadhi,1214578040,2060
76741517,Mohamed Ahmed Sheikh Ali,1226025037,1951
56029320,Mohamed Ali Nur,1173362453,14899
63530664,Mohamed Yusuf Abdirahman,1056374599,3051
63557039,Mohammed Ahmed Alin,1163226753,3983
28435949,Mohammed Awale Liban,1251008544,5164
77636299,Mohamud Sayid Aden,1244503224,1813
56904189,Mohamud Siraji,1232856605,14537
55348210,Muna Khalif,1240386667,4555
58237136,Mustafa Mohammed Omar,1246360389,4463
5422730,Muḥammad ibn 'Abdallāh Hassan,1250974504,37271
55016040,Omar Ismail Waberi,1250970128,3276
41555434,Said Hassan Shire,1191019702,2436
36013820,Said Mohamed Rage,1220698202,3111
57651432,Yusuf Osman Samatar,1180587249,6589
63530949,Abdiaziz Hussein Hassan,1050666572,2752
72064713,Abdikarim Adan Haji Diriye,1211158919,3292
63556854,Abdiqani Mohamoud Jidhe,1249819942,3848
31325773,Ahmed Mohamed Gulaid,1250852543,2133
14463734,Badih Chaaban,1227519178,3438
61048350,Benjamin Greenacre,1246187242,2539
63454724,Bongani Baloyi,1244353459,13079
55945202,Bongani Bongo,1241954393,15588
77329500,Cathy Dlamini,1235566176,4653
29388538,Christiaan Frederik Beyers,1246853229,10103
55133770,Christina Jasson,1247391424,3824
62644095,Danie Hough,1139511588,1815
63475034,David Dichaba,1174702820,2630
38785203,Davidson Don Tengo Jabavu,1186373019,4987
69521467,Dayib Gurey,1230707703,2481
63547703,Dulton Adams,1159756311,2786
44170328,Elijah Mdolomba,1157964376,1605
2800474,Faysal Ali Warabe,1245565775,6555
72534591,Frederick Smith (South African politician),1236955193,1236
70081514,Geoffrey Cronjé,1243421353,2374
73271007,Henry Charles Hull,1249976624,9242
73647812,Hersi Ali Haji Hassan,1246274637,6024
63530822,Ismail Haji Nour,1243384984,2029
51112366,Japie Basson,1216786719,6238
55683024,Jennifer Ferguson,1217966345,4487
12879485,Jibrell Ali Salad,1086444472,4090
62820193,Joel Krige,1228754883,2436
36466315,Johannes Christoffel Krogh,1184919356,3571
67461115,John William Jagger,1164884865,6148
54682977,Makhosi Khoza,1247585467,11076
31208578,Marshall Campbell,1245674826,3299
68823399,Mohamed Hussein Jama,1187600994,2792
55828782,Nafisat Yusuf Mohammed,1013484175,2075
71243706,Nhlanhla Lux,1210051518,6292
69644171,Osman Saleban Jama,1073933365,4723
37326932,Owen Horwood,1219703595,4887
53063786,Rowan Cronjé,1248935419,24507
63777596,Shaun Byneveldt,1226295703,3489
4148402,Stephanus Jacobus du Toit,1250244949,17805
63530491,Suleiman Hassan Haddi,1080321751,2242
63565159,Bandile Masuku,1209123522,11280
50385153,Bongani Msomi,1168741905,1049
64345712,Clarence Mini,1247395705,11033
1228021,Cornelis Jacobus Langenhoven,1244010267,8209
59866713,Dali Mpofu,1244979306,53971
77404666,David Mkhwanazi,1247715431,6033
36131138,Dawid Kruiper,1249791603,3670
29397921,Elizabeth Mafekeng,1247393179,7856
59149855,Frederick Moor,1161587837,2754
62500685,Geoff Makhubo,1225679410,9342
47765010,Graham McIntosh,1229441400,11336
62223761,Jan Meyer,1236955214,21776
13985524,Jay Naidoo,1250478359,11083
62406008,John Moodey,1229524202,12863
43764376,Khayelihle Mathaba,1084880305,612
77369049,Khethiwe Moeketsi,1241959402,4541
53708196,Lindiwe Mabuza,1242817853,20567
42963666,Louis le Grange,1236638243,5489
65851159,Mabel Malherbe,1246187297,4859
72679076,Mandla Nkomfe,1146001817,13048
62648072,Maruping Lekwene,1233190748,6346
37828341,Mmusi Maimane,1241103024,48817
26857945,Mpumi Mpofu,1217400914,916
63475692,Neo Maneng,1233538182,3365
57245961,Ntombi Mekgwe,1229205346,16108
56636134,Penny Penny,1242734407,8223
56673160,Prema Naidoo,1247392973,3448
40412956,Qaqambile Matanzima,1244192469,5822
72823687,Rebecca Phaladi-Digamela,1135223262,5066
72193199,Sankie Mthembi-Mahanyele,1247392190,10429
60940023,Sibongile Nkomo,1158222491,918
68847941,Silas Molema,1087407617,5220
51609840,Sister Bernard Ncube,1247392980,8996
41754065,Stafford Parker,1228912274,3987
31350,Thabo Mbeki,1249110529,147152
77153235,Thami Ntuli,1247658777,8978
20098296,Themba Maseko,1246257695,15053
63585965,Viola Motsumi,1233386142,6793
55144986,Wilton Mkwayi,1247400130,7951
59610433,Zwakele Mncwango,1244193047,14747
53079758,Alan Winde,1235103533,42366
2312539,Amichand Rajbansi,1246417697,8914
67411834,An Kyung-duk,1215785399,5053
3851449,Andries Waterboer,1231371989,3868
29364878,Archie Sibeko,1182859312,5757
73170369,Bae Deok-kwang,1210762609,2680
61534343,Cha Myong-jin,1248053978,19167
62827976,Chang Jung-sook,1211885011,7386
61726651,Chang Sŏng-man,1211885084,7574
966079,Charles Saunders (colonial administrator),1247585508,3304
63712212,Cho Jeong-sik,1248055796,8657
63489568,Choi Bae-geun,1248055386,6533
62810570,Choi Gyung-hwan,1211890387,7787
63602916,Choi Hye-young,1248055430,6112
46394292,Choi Jong-won,1243716877,17292
10702505,Choi Sae-hwang,1170460727,7001
36030787,Chun Yung-woo,1211894746,2806
62750884,Chung Woon-chun,1248054380,16554
35565176,Edward Philip Solomon,1232021267,8238
