page_id,title,revision_id,page_length,article_quality_prediction
18693623,Narciso Esquivel y Salazar,1220760182,593,Stub
18694514,Nazario Toledo,1144305699,490,Stub
59468028,Pablo Presbere,1248356984,7914,C
18694033,Pedro María León-Páez y Brown,1239281067,449,Stub
21524108,Rafael Francisco Osejo,1226873055,5984,Start
18694298,Rafael Moya Murillo,1224803859,1125,Stub
18694424,Rafael Ramírez Hidalgo,1221750940,1428,Stub
18693915,Ramón Jiménez y Robredo,956297739,957,Stub
72020248,Rodrigo Altmann Ortiz,1230256617,1526,Stub
70496865,Rodrigo Oreamuno Blanco,1222118589,2247,Stub
59467190,Santiago Mayas,1220279443,2910,Start
61336204,Siarke,1165987146,1397,Stub
18694520,Tomás Enrique Soley Soler,1221318310,523,Stub
29580672,Óscar López (politician),1223311224,1701,Stub
75872212,Adam Oster,1245862304,2420,Stub
68523447,Andrija Torkvat Brlić,1235507942,11186,GA
75706329,Ante Biankini,1237241605,4768,Start
67149474,Ante Mandić,1165990465,2812,Stub
75452607,Antun Bonifačić,1236361509,4371,Start
74806166,Branko Bačić,1224032607,14213,C
25534488,Emerik Josipović,1242194990,2553,Stub
66612924,Ernest Jelušić,1213664091,3784,Start
75836585,Fran Barac,1211290682,3495,Start
66590254,Fran Novljan,1233137907,4116,Start
66613493,Francesco Neffat,1242200438,5625,Start
75851241,"Gajo Bulat (politician, born 1867)",1197433208,3248,Start
75618933,Gavro Manojlović,1244827949,4570,Start
25541379,Gejza Josipović,1242195010,2493,Stub
77654222,Gjuro Červar,1242051863,2961,Start
76702777,Ivan Anušić,1242418093,4314,Stub
75828561,Ivo Krstelj,1196420740,3645,Start
41578206,Izidor Kršnjavi,1224321567,5432,Start
16567,Josip Broz Tito,1250370039,197888,FA
24398482,Josip Kregar,1159514930,4229,Start
75706313,Juraj Biankini,1219491844,5131,Start
24852767,Juraj Demetrović,1242201064,2394,Stub
55837459,Kata Pejnović,1186773296,4070,Start
36623493,Leon Geršković,1248050628,5326,Start
66617723,Luka Kirac,1241257381,11757,GA
74209346,Mate Drinković,1217986221,4622,Start
55506247,Mato Arlović,1165306945,4695,Start
64223651,Melko Čingrija,1120771298,4743,Start
33883266,Nadežda Čačinovič,1220422575,5469,Start
41556002,Nikica Gabrić,1100953009,2269,Stub
52622424,Pavle Gregorić,1226126469,1531,Stub
64223461,Pero Čingrija,1242200901,5455,Start
66496603,Radovan Juričić,1242200310,6440,Start
18694578,Santos Velázquez y Tinoco,1221752525,437,Stub
77119347,Stephen Nikola Bartulica,1250981130,10523,C
25540497,Stjepan Kovačević,1240854187,1548,Stub
41554701,Vladimir Mažuranić,1070845254,3234,Start
59467245,William Forbes (Talamancan king),1222311400,2559,Stub
66629224,Šime Kurelić,1242200393,6341,Start
75841270,Živko Bertić,1238706131,3515,Start
72067750,Alberto López Díaz,1245925886,3641,Stub
5042677,Ante Šupuk,1249621933,2769,Start
57315238,Ante Županović,1242198727,1993,Stub
3207304,Demetrio Castillo Duany,1243523096,5159,Start
51137499,Dragan Vulin,1237706689,6776,Start
77519274,Eduardo Agramonte Piña,1243507972,6867,C
77436400,Francisco Agüero Velasco,1245421581,5255,Start
6338609,Gustavo Arcos,1243522956,9476,Start
1744034,Ignacio Agramonte,1245421466,8884,C
54682762,Ivan Vilibor Sinčić,1218195373,5859,Start
74859691,Ivana Živković,1249365592,8705,C
71416251,Ivica Puljak,1242200734,8997,Start
5100791,Ivo Pilar,1195042286,14515,C
1360094,Josip Juraj Strossmayer,1251043125,16530,GA
27604599,Juan de Ayala y Escobar,1247807424,11742,C
74445936,Juraj Rukavina Vidovgradski (politician),1199041014,4735,Start
74445371,Juraj Rukavina Vidovgradski (soldier),1228906309,7873,Start
28782305,Leopoldo Cancio,1244331581,2556,Start
41836597,Ljudevit Vukotinović,1230143347,6480,C
16189916,Lordan Zafranović,1244528472,21590,C
76656997,Mario Radić (politician),1248279415,4548,Start
56647566,Miguel Brugueras,1233083421,2661,Stub
8405177,Niko Pucić,1225745592,2664,Start
68000257,Pero Pirker,1184135617,19517,GA
73228071,Petar Dragan Turković,1231554939,6112,Start
54427537,Predrag Štromar,1248957475,5251,Start
516041,President of Cuba,1242576787,8373,C
5771799,Prime Ministers of Cuba,1222418736,212,Stub
71720748,Rafael Pucić,1242200763,1384,Stub
42548288,Savo Zlatić,1242200639,10218,C
13539306,Sebastian Arcos Bergnes,1247415268,7526,C
1687435,Svetozar Pribićević,1244954755,15271,C
61725853,Svetozar Rittig,1152450124,11957,C
10430291,Tadija Smičiklas,1206321887,7569,C
75821239,Većeslav Wilder,1243528111,2843,Stub
27600699,Vicente Manuel de Céspedes,1247766081,10762,C
30497697,Vjekoslav Servatzy,1250320232,3214,Start
73329003,Vjenceslav Turković,1153423503,6698,Start
77629378,Vladimir Prebeg,1250642239,4455,Start
42654993,Đuro Šurmin,1244827930,4720,Start
68506975,Alfredo Hornedo,1251044810,8426,C
77410642,Antonio Zambrana,1243494819,7386,B
41622394,Augusto Martínez Sánchez,1227744657,4905,C
47981034,Aurelio Hevia,1234522185,2293,Stub
40857518,Bartolomé Masó,1244157626,5595,Start
28559334,Bartolomé Morales,1247766152,7100,Start
52870864,Carlos Fernández Gondín,1227798452,7760,Start
72125964,Christos Christou (politician),1238915793,7083,Start
75704957,Concepción Campa Huergo,1193703609,1267,Stub
75465240,Edith García Buchaca,1240107237,83591,FA
75999357,Eumelín González Sánchez,1225247475,3500,Stub
55179480,Fernando Heydrich,1234517177,4535,Start
77422727,Francisco Sánchez Betancourt,1238415935,3276,Start
42569074,Francisco de Arango y Parreño,1243507990,6655,C
5230480,Frank País,1239091687,12320,C
76924760,Guillermo Portela,1243523143,5280,Start
59009422,Ioannis Clerides,1241434918,4458,Start
77648565,José Francisco Lemus,1243507993,3899,Start
76924805,José Irisarri,1242914466,8062,C
27714590,José María Coppinger,1243523164,11487,GA
28462755,José Núñez de Cáceres,1245769290,53366,FA
35348177,Juan Nepomuceno de Quesada,1247766173,7518,C
35681258,Juan Vitalio Acuña Núñez,1226339054,418,Stub
27710828,Laureano de Torres y Ayala,1242072670,8330,C
71204249,Luis Alberto Rodríguez López-Calleja,1232888485,7967,Start
48707818,Manuel Cidre,1232266957,5024,Start
61526783,Manuel Dorta-Duque,1234507221,17054,C
62639497,Manuel Marrero Cruz,1232587321,8620,Start
38630938,Miguel Díaz-Canel,1249943418,32219,GA
71872395,Mine Atlı,1236408162,3612,Stub
35538906,Orestes Ferrara,1245068603,6207,C
77071213,Pedro Esteban González-Larrinaga,1236334617,4772,Start
77068255,Perfecto Lacoste,1243523067,7018,C
76924600,Porfirio Franca,1236334421,5157,Start
33776096,Rafael Montoro,1243522972,481,Stub
34295320,Ramón Meza y Suárez Inclán,1231615289,6375,Start
76891454,Rosendo Collazo,1245672019,14137,GA
68355539,Rubén Martínez Puente,1180190049,1511,Stub
59136144,"Salvador José de Muro, 2nd Marquis of Someruelos",1245227544,43587,GA
57165069,Salvador Valdés Mesa,1208194413,5911,Start
37060018,Andreas Koukouma,1230635455,8326,C
1557367,Antonín Janoušek,1241436446,4497,Start
1065194,Benon Sevan,1233091293,8542,C
51168844,Bohuslav Kokotek,1153657412,4486,Start
36480833,Christos Patsalides,1227623663,1760,Stub
57826492,Dagmar Burešová,1193622801,8658,C
29387472,František Ringo Čech,1240795935,12353,C
65829479,Jaroslav Chalupský,1117846787,2319,Stub
69067728,Jaroslav Foldyna,1244076107,3894,Start
72514857,Jiří Kopal,1229089252,14220,C
4230678,Josef Barák,1226223919,1911,Stub
53372471,Josef Ježek,1220213589,6280,C
53032773,Josef Václav Frič,1221494976,3366,Start
62382644,Josef Šebestián Daubek,1187583083,3727,Start
26171352,Julius Gregr,395521877,167,Stub
2242713,Karel Domin,1233866042,3386,Start
69404008,Karel Havlík,1100828466,1769,Stub
72748091,Katherine Clerides,1247374009,13300,C
1807527,Kyrillos III of Cyprus,1247976080,3173,Start
64997923,Ladislav Jirků,1121164966,833,Stub
2038137,Martin Jahn,1214958856,5660,Start
25962325,Michael Zampelas,1215793256,7165,Start
48861403,Michalis Paraskevas,1115935468,13752,C
50590120,Nicos A. Rolandis,1227623813,2776,Start
61860970,Oz Karahan,1247898976,14450,Start
67615266,Pantelis Kouros,1222103574,4175,Stub
4995972,Petr Cibulka,1210656703,3475,Start
27957436,Philip Kinsky of Wchinitz and Tettau,1173967196,3927,Start
1157037,Radola Gajda,1220980390,12403,C
69632958,Stanislav Huml,1235129120,2368,Stub
68167811,Stefanos Stefanou,1214952087,6380,B
74659428,Stelios Koiliaris,1227623541,3510,Stub
53656836,Svatopluk Karásek,1174014061,2270,Stub
38697949,Takis Evdokas,1225988181,1854,Stub
64786716,Tomáš Grulich,1248266864,1714,Stub
30094670,Vladimír Franz,1248620062,8104,C
4998590,Vladimír Hučín,1123581664,4886,Start
30941835,"Wenzel Anton, Prince of Kaunitz-Rietberg",1250983651,20772,C
31871903,Ahmed Goumane-Roble,1249145342,1911,Stub
10991232,Bedřich Reicin,1195019933,4160,Start
62501662,Choukri Djibah,1210382017,4082,Start
39394854,Daher Ahmed Farah,1227261426,3869,Start
54142837,Djama Ali Moussa,1242429887,2451,Stub
65911162,František Reichel,1174354877,990,Stub
73030163,Halo Mohamed Ibrahim,1242619858,2255,Stub
59624780,Ivan Mašek,1174219428,838,Stub
54200193,Jan Krejčí,1133055905,8040,C
70801270,Jan Lacina,1193596060,12984,GA
65782300,Jan Vrba (politician),1149096884,1590,Stub
68012240,Jana Nečasová,1238159043,2244,Stub
1398706,Jiří Lobkowicz,1036408754,1551,Stub
65348138,Jiří Löw,1241435562,6018,C
76040375,Jiří Oberfalzer,1209099891,3039,Start
49721316,Jiří Svoboda (director),1250870275,4081,Start
67055453,Jiří Ventruba,1179850177,1645,Stub
71699591,Joseph Nekl,1218312060,1298,Stub
8567560,Jozef Regec,1215884348,2522,Stub
74484820,Karel Sladkovský,1217162203,5748,Start
54607883,Karel Štogl,1139514275,4821,Start
67728632,Lubomír Ledl,1189600825,1073,Stub
50600122,Matěj Stropnický,1247626057,2732,Stub
4633263,Mikuláš of Hus,1243344552,721,Stub
53579617,Miroslav Lidinský,1226706928,6385,C
68485641,Miroslav Tetter,1208274112,7856,Start
62033470,Mojmír Povolný,1191275971,12327,GA
31941845,Moussa Ali Abdoulkader,1237461240,1239,Stub
31942030,Omar Farah Iltireh,1188245774,2145,Start
37494409,Ondřej Přikryl,1225554044,2677,Start
42197426,Richard Sacher,1240158146,1894,Stub
68431211,Roman Onderka,1185739645,2916,Stub
75323328,Stanislav Žalud,1186170185,2548,Stub
16408864,Tomáš Eduard Šilinger,1164900220,2559,Stub
72369978,Tomáš Kvapil,1180976983,2886,Stub
34881842,Tomáš Vandas,1243347736,3258,Start
66322377,Vladimír Oplt,1193837597,1589,Stub
67653773,Vladimír Príkazský,1130269382,4245,Start
71547226,Zdeněk Mraček,1106394242,2552,Stub
73021761,Abdallah Barkat Ibrahim,1242619513,1815,Stub
31941895,Ahmed-Idriss Moussa,1227261395,2063,Stub
729977,Barkat Gourad Hamadou,1245230730,9148,C
76971234,Casimiro Antonio Marte Familia,1246218553,7375,C
31347161,Emilio Prud'Homme,1211467310,6144,C
1756042,Francisco del Rosario Sánchez,1246219145,97121,FA
42706043,Franklin Franco,1145626271,4975,Start
17090558,Guillermo Moreno García,1203520512,8835,C
53943117,Isabel Mayer,1246218881,5703,Start
2184028,Johnny Abbes,1237096837,4546,Start
51909380,Josefina Stubbs,1088363736,12488,Start
49786742,José Gabriel García,1239572304,28799,C
43571384,José Ignacio Paliza,1246218251,13126,Start
44484103,José María Cabral y Báez,1246218215,6225,Start
77636652,José María Caminero,1249249650,10806,C
43638180,José Rafael Abinader,1246218847,6382,Start
42723739,Juan Isidro Jimenes Grullón,1244792376,4532,Start
28787292,Juan Sánchez Ramírez,1247189451,33961,B
55343100,Juan Vicente Moscoso,1245769154,4873,Start
35885523,Julián Serulle,1225691930,2673,Start
73030301,Mahamoud Moustapha Daher,1242620013,1778,Stub
24083351,Mahmoud Harbi,1244367159,7754,C
2495772,Matías Ramón Mella,1246218102,90356,FA
1769032,Maximiliano Gómez,1130694664,2207,Stub
41099974,Miguel Cocco,1225782262,4566,Stub
38955820,Miguel Mejía (politician),957199596,2388,Stub
31897672,Mohamed Kamil,1227261336,1577,Stub
49890785,Mohamed Warsama Ragueh,1180804922,4310,Stub
53048108,Omar Osman Rabe,1192322872,6223,Start
70107014,Porfirio Andrés Bautista García,1246218772,13121,C
451896,President of the Dominican Republic,1246219040,17711,C
52160643,Ramón Antonio Ramírez,1223123873,4598,Start
43252937,Ramón Marrero Aristy,1196178615,6916,C
38298245,Ramón Tapia Espinal,1146487630,3895,Start
44413611,Roberto Salcedo Sr.,993659584,5235,Stub
77763361,Roberto Álvarez Gil,1243351560,88,Stub
68226091,Rosa Gómez de Mejía,1246218785,7338,Start
76941728,Valentin Medrano Pérez,1243880685,3940,Start
43970668,Viriato Fiallo,1212880453,4557,Start
65271443,Yamil Abreu Navarro,1186292250,2193,Stub
47095381,Abelardo Vicioso,1217485696,10239,C
74442374,Agustín Intriago,1246861962,9958,C
62884771,Albina Marçal Freitas,1112274488,4506,Start
33086390,Alfredo Pires,1242893918,3223,Start
61467465,Aliança de Araújo,1200126483,4356,Start
73939016,Andrea González Náder,1237644052,6644,Start
71253637,Aurora Estrada y Ayala,1216930716,4143,Start
68986895,Brigida Antónia Correia,1215933839,4889,Start
67858852,Carlos Arizaga Toral,1209006227,1576,Stub
24374579,Elías Wessin y Wessin,1247954393,4351,Start
57831791,Fernando Balda,1228185867,5382,Start
77061035,Galo Lara,1227282963,5955,Start
54518632,Geovanny Vicente,1242935342,51067,C
26369624,Guillermo Franco (Ecuadorian general),1217991983,4051,Start
71855759,Ibeth Estupiñán,1197438913,4303,Start
73418614,Isabel Enriquez,1244754119,4459,Start
54282687,Isabel da Costa Ferreira,1246452294,8301,C
2938787,Jack Veneno,1246218392,10153,C
48561538,Jaime Durán Barba,1247684886,9929,C
76802112,Jaminton Intriago,1248108232,4054,Start
45305408,Jorge Radhamés Zorrilla Ozuna,1196364434,16995,C
12224836,José Abílio Osório Soares,1244452248,6721,Start
70971257,João da Costa Tavares,1171957107,7859,C
41381286,Julio Martinez Acosta,1197437642,2550,Stub
70601564,Justino Mota,1244598725,3703,Start
41088511,Luis A. Martínez,1230753198,3302,Start
75380425,Luzmila Abad,1244503818,7020,Start
3739247,Manuel Carrascalão,1209003568,11265,Start
31796164,Manuel Magalhaes de Oliveira,1195585917,1586,Stub
36810083,Marcel Jacobo Laniado de Wind,1244463510,28366,C
63054839,Maria Terezinha Viegas,1235479870,3774,Start
71439755,María Sol Corral,1244050054,4160,Start
54310130,Mário Viegas Carrascalão,1245418200,11660,B
32065439,Nino Konis Santana,1226226208,1375,Stub
61653879,Olinda Morais,1009671491,4449,Start
41050361,Pablo Guerrero Martinez,1197438720,4606,Start
76741753,Roberto Izurieta,1247633454,14640,C
73664622,Xavier Enderica,1231714844,7266,Start
55686925,Ángela Freitas,1146093179,6012,Start
32482524,Abdelfattah al-Banna,1221423218,2578,Stub
55304527,Ahmad Mazlum,1204273685,2275,Start
76462981,Ahmad Pasha al-Munkali,1216528648,3756,Start
74050157,Ahmed Emad El-Din Radi,1190632866,2902,Stub
74102463,Ahmed Issa (Egyptian politician),1212669631,4118,Start
34244756,Alfredo Vera Vera,1225834159,404,Stub
76918669,Arianna Tanca,1225861640,4997,Start
77283456,Catalina Ontaneda,1235477428,5064,Start
63248172,Diego Morejón,1203541349,894,Stub
35216708,Fabrizio Moreira,1216179522,11714,C
40685601,Filoteo Samaniego,1228185877,4774,Start
75954630,Gabriela Sommerfeld,1225405935,6200,Start
30700413,Gawdat al-Malt,1197821084,6916,Start
47039919,George Messiha,1065964569,1893,Stub
76381318,Hamdi al-Sayyid,1214462628,2346,Stub
74112023,Hisham Amna,1161616362,2461,Stub
10733961,Ibrahim El-Gohary,1221932048,5431,Start
40910487,Ismael Pérez Pazmiño,1246458509,2421,Stub
75374478,Johanna Ortiz,1197439260,5662,Start
62816599,Joseph Cattaui,1250093996,6795,C
73919401,Khaled Aly el-Bakly,1221811539,2118,Stub
41351231,Khaled Dawoud,1238466466,4661,Start
48959648,Mahmoud Ahmad Ibiary,1183781331,5714,Start
74093226,Mahmoud Esmat,1164899761,2781,Stub
1225061,Mamdouh Habib,1245969900,32848,B
75455165,Mariana Yumbay,1244174358,7405,Start
76585325,Mayra Montaño,1231714830,5424,Start
42163229,Mohamed Ismail,1214429734,1987,Stub
74065949,Mohamed Maait,1232708705,3938,Start
5348698,Mohsen Badawi,1226333719,6488,Start
58565422,Mona Makram-Ebeid,1184351418,2733,Start
39615690,Mostafa Alnagar,1232632742,17929,C
57638462,Mostafa Madbouly,1248662813,14686,GA
76924429,Mónica Palencia,1246133526,5496,Start
74188773,Nabil Dibis,1169476396,2378,Stub
74117864,Omar Marwan,1232585318,3110,Start
75997884,Paola Vintimilla,1215715521,6286,Start
21513992,Pedro Moncayo,1220668792,1883,Stub
37868230,Rafik Habib,1112390859,7420,Start
74188900,Sameh Seif El-Yazal,1179919329,3483,Start
11577547,Abdulaziz Nasser Al Shamsi,1249127813,3870,Start
38597984,Abdulkadir Kebire,1239319423,9462,C
65526735,Abdullah Omran Taryam,1198632236,6767,Start
4635397,Abraha Kassa,1234388675,4418,Stub
6939294,Abraham Kidane,1145201600,1273,Stub
2123001,Ahmad Al Tayer,1177332322,1502,Stub
71647393,Ahmed Mohammed Nasser,1250125770,3457,Start
74780939,Ahmed bin Mohammed Al Maktoum,1233798238,10325,Start
9206814,Ahmed bin Rashid Al Maktoum,1233797941,5853,Start
7181725,Ahmed bin Saeed Al Maktoum,1248018288,14823,C
51590351,Ambaye Wolde Mariam,1210750106,7311,C
9134199,Berhane Habtemariam,1222041277,2136,Stub
58881476,Diaa Rashwan,1236697683,5815,Start
77194577,Felipe Hinestrosa Ikaka,1243089428,944,Stub
36701866,Girma Asmerom,1245112869,5351,Start
73300449,Habtezion Hadgu,1250526937,4686,Start
32348440,Hamed bin Zayed Al Nahyan,1244999389,8292,C
71950946,Hamid Ferej,1191770131,1251,Stub
51012229,Hassan al Diqqi,1197455262,9313,C
68377698,Hawaa Al Mansoori,1234875531,28270,GA
47214835,Ibrahim Harun,1131754356,1950,Stub
63798215,Khaled bin Mohamed Al Nahyan,1249535350,30042,C
77653363,Manuel Osa Nsue Nsua,1251043345,8891,C
76630509,Mohamed bin Hadi Al Hussaini,1244074611,11923,C
2121945,Mohamed bin Zayed Al Nahyan,1250912775,113439,B
11559743,Mohammed Hussein Al Shaali,1224261260,1930,Stub
5587322,Mohammed bin Khalifa Al Maktoum,1174785297,2846,Stub
25841156,Mohammed bin Khalifa bin Zayed Al Nahyan,1177986904,3832,Stub
64077889,Mohammed bin Saud Al Qasimi,1222566472,4513,Start
75501308,Qatawi family,1231696068,7497,C
11567541,Saeed bin Maktoum bin Hasher Al Maktoum,1235793193,15485,GA
25805656,Saeed bin Zayed Al Nahyan,1177986909,4690,Start
30942528,Saqr bin Zayed Al Nahyan,1199874821,2699,Stub
1724427,Shakhbut bin Sultan Al Nahyan,1244331023,7774,Start
75509224,Soares family,1249966412,15602,C
74188067,Soha Gendi,1221811571,2162,Stub
7718919,Talaat Sadat,1203826601,3392,Start
918162,Tedla Bairu,1192857899,934,Stub
23553340,Vice President of the United Arab Emirates,1248662237,5781,Start
26252692,Youssef Zulficar Pasha,1241283836,13905,C
71861218,Abdirahman Eid Daahir,1233387219,4093,Start
76647843,Abraham Tekeste,1224366851,3680,Start
71974699,Agegnehu Teshager,1242182622,4709,Start
71969385,Ali Radai,1135756082,2015,Stub
31649248,Alimirah Hanfare,1250176148,25439,GA
28644088,Almayahu Haile,1162392075,2900,Start
67216844,Andi Meister,1219566686,1118,Stub
72601140,Andrei Prii,1241968483,2265,Stub
68333057,Ants Tamme,1241849026,1780,Stub
28836054,Asrat Desta,1193968561,5934,Start
17868434,Atnafu Abate,1214761583,10106,C
66896495,August Janson,1242168347,1111,Stub
76324392,Binalf Andualem,1240260904,2738,Stub
2457429,Carl Robert Jakobson,1239944302,4121,Start
4470769,Darge Sahle Selassie,1242232622,11646,C
69156026,Demelash Gebremichael,1219872816,4482,Start
68194841,Elmar Järvesoo,1241971618,3224,Start
66239490,Ergoge Tesfaye,1237243972,4130,Start
66359827,Fitsum Assefa,1240230949,3467,Stub
67069639,Friedrich Niggol,1250774229,2963,Start
2419650,Georg Trašanov,1248969934,1257,Stub
75746645,Getachew Assefa,1238974408,7709,Start
73447791,Habtamu Ayalew Teshome,1246420960,25780,GA
66896425,Harald Laksberg,1241969141,2311,Stub
70387092,Heino Sisask,1241969242,1623,Stub
64342819,Ibrahim Omer,1225914040,13234,C
48750979,Juneidi Basha,1234533615,5672,Start
67766728,Jüri Liim,1242177191,1598,Stub
67042787,Kirill Teiter,1199847042,1691,Stub
76353719,Lake Ayalew,1219878989,3507,Stub
